n,theta_rad,theta_deg,axis,target_qubit,function,error_position,P0,success_probability,std_error,shots
1,0.2792526803190927,16.0,Z,0,constant_0,E2_after_first_H,0.98046875,0.98046875,0.004324460347636316,1024
1,0.2792526803190927,16.0,Z,0,constant_0,E3_after_oracle,0.9873046875,0.9873046875,0.0034986243865512676,1024
1,0.2792526803190927,16.0,Z,0,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
1,0.29670597283903605,17.0,X,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.29670597283903605,17.0,X,0,constant_0,E1_before_H,0.982421875,0.982421875,0.0041066274704600475,1024
1,0.29670597283903605,17.0,X,0,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
1,0.29670597283903605,17.0,X,0,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
1,0.29670597283903605,17.0,X,0,constant_0,E4_after_final_H,0.96875,0.96875,0.005437269885576193,1024
1,0.29670597283903605,17.0,Y,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.29670597283903605,17.0,Y,0,constant_0,E1_before_H,0.9716796875,0.9716796875,0.005183947616491667,1024
1,0.29670597283903605,17.0,Y,0,constant_0,E2_after_first_H,0.98046875,0.98046875,0.004324460347636316,1024
1,0.29670597283903605,17.0,Y,0,constant_0,E3_after_oracle,0.9658203125,0.9658203125,0.005677828010807899,1024
1,0.29670597283903605,17.0,Y,0,constant_0,E4_after_final_H,0.986328125,0.986328125,0.003628898070360046,1024
1,0.29670597283903605,17.0,Z,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.29670597283903605,17.0,Z,0,constant_0,E1_before_H,1.0,1.0,0.0,1024
1,0.29670597283903605,17.0,Z,0,constant_0,E2_after_first_H,0.97265625,0.97265625,0.005096344176061548,1024
1,0.29670597283903605,17.0,Z,0,constant_0,E3_after_oracle,0.9814453125,0.9814453125,0.00421706112859211,1024
1,0.29670597283903605,17.0,Z,0,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
1,0.3141592653589793,18.0,X,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.3141592653589793,18.0,X,0,constant_0,E1_before_H,0.9765625,0.9765625,0.004727762873788351,1024
1,0.3141592653589793,18.0,X,0,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
1,0.3141592653589793,18.0,X,0,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
1,0.3141592653589793,18.0,X,0,constant_0,E4_after_final_H,0.96875,0.96875,0.005437269885576193,1024
1,0.3141592653589793,18.0,Y,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.3141592653589793,18.0,Y,0,constant_0,E1_before_H,0.9765625,0.9765625,0.004727762873788351,1024
1,0.3141592653589793,18.0,Y,0,constant_0,E2_after_first_H,0.9765625,0.9765625,0.004727762873788351,1024
1,0.3141592653589793,18.0,Y,0,constant_0,E3_after_oracle,0.9814453125,0.9814453125,0.00421706112859211,1024
1,0.3141592653589793,18.0,Y,0,constant_0,E4_after_final_H,0.96875,0.96875,0.005437269885576193,1024
1,0.3141592653589793,18.0,Z,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.3141592653589793,18.0,Z,0,constant_0,E1_before_H,1.0,1.0,0.0,1024
1,0.3141592653589793,18.0,Z,0,constant_0,E2_after_first_H,0.966796875,0.966796875,0.005598956854768306,1024
1,0.3141592653589793,18.0,Z,0,constant_0,E3_after_oracle,0.9658203125,0.9658203125,0.005677828010807899,1024
1,0.3141592653589793,18.0,Z,0,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
1,0.33161255787892263,19.0,X,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.33161255787892263,19.0,X,0,constant_0,E1_before_H,0.9697265625,0.9697265625,0.005354334955378518,1024
1,0.33161255787892263,19.0,X,0,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
1,0.33161255787892263,19.0,X,0,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
1,0.33161255787892263,19.0,X,0,constant_0,E4_after_final_H,0.9775390625,0.9775390625,0.004630533407219104,1024
1,0.33161255787892263,19.0,Y,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.33161255787892263,19.0,Y,0,constant_0,E1_before_H,0.9697265625,0.9697265625,0.005354334955378518,1024
1,0.33161255787892263,19.0,Y,0,constant_0,E2_after_first_H,0.9638671875,0.9638671875,0.005831892411763326,1024
1,0.33161255787892263,19.0,Y,0,constant_0,E3_after_oracle,0.974609375,0.974609375,0.004915888339468507,1024
1,0.33161255787892263,19.0,Y,0,constant_0,E4_after_final_H,0.970703125,0.970703125,0.0052699183271691765,1024
1,0.33161255787892263,19.0,Z,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.33161255787892263,19.0,Z,0,constant_0,E1_before_H,1.0,1.0,0.0,1024
1,0.33161255787892263,19.0,Z,0,constant_0,E2_after_first_H,0.9716796875,0.9716796875,0.005183947616491667,1024
1,0.33161255787892263,19.0,Z,0,constant_0,E3_after_oracle,0.9736328125,0.9736328125,0.0050070223073273865,1024
1,0.33161255787892263,19.0,Z,0,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
1,0.3490658503988659,20.0,X,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.3490658503988659,20.0,X,0,constant_0,E1_before_H,0.96484375,0.96484375,0.005755456657288225,1024
1,0.3490658503988659,20.0,X,0,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
1,0.3490658503988659,20.0,X,0,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
1,0.3490658503988659,20.0,X,0,constant_0,E4_after_final_H,0.9638671875,0.9638671875,0.005831892411763326,1024
1,0.3490658503988659,20.0,Y,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.3490658503988659,20.0,Y,0,constant_0,E1_before_H,0.9658203125,0.9658203125,0.005677828010807899,1024
1,0.3490658503988659,20.0,Y,0,constant_0,E2_after_first_H,0.96875,0.96875,0.005437269885576193,1024
1,0.3490658503988659,20.0,Y,0,constant_0,E3_after_oracle,0.9775390625,0.9775390625,0.004630533407219104,1024
1,0.3490658503988659,20.0,Y,0,constant_0,E4_after_final_H,0.9775390625,0.9775390625,0.004630533407219104,1024
1,0.3490658503988659,20.0,Z,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.3490658503988659,20.0,Z,0,constant_0,E1_before_H,1.0,1.0,0.0,1024
1,0.3490658503988659,20.0,Z,0,constant_0,E2_after_first_H,0.96484375,0.96484375,0.005755456657288225,1024
1,0.3490658503988659,20.0,Z,0,constant_0,E3_after_oracle,0.9638671875,0.9638671875,0.005831892411763326,1024
1,0.3490658503988659,20.0,Z,0,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
1,0.3665191429188092,21.0,X,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.3665191429188092,21.0,X,0,constant_0,E1_before_H,0.9697265625,0.9697265625,0.005354334955378518,1024
1,0.3665191429188092,21.0,X,0,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
1,0.3665191429188092,21.0,X,0,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
1,0.3665191429188092,21.0,X,0,constant_0,E4_after_final_H,0.9658203125,0.9658203125,0.005677828010807899,1024
1,0.3665191429188092,21.0,Y,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.3665191429188092,21.0,Y,0,constant_0,E1_before_H,0.9599609375,0.9599609375,0.006126589077515125,1024
1,0.3665191429188092,21.0,Y,0,constant_0,E2_after_first_H,0.9677734375,0.9677734375,0.005518789917876019,1024
1,0.3665191429188092,21.0,Y,0,constant_0,E3_after_oracle,0.9658203125,0.9658203125,0.005677828010807899,1024
1,0.3665191429188092,21.0,Y,0,constant_0,E4_after_final_H,0.970703125,0.970703125,0.0052699183271691765,1024
1,0.3665191429188092,21.0,Z,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.3665191429188092,21.0,Z,0,constant_0,E1_before_H,1.0,1.0,0.0,1024
1,0.3665191429188092,21.0,Z,0,constant_0,E2_after_first_H,0.9697265625,0.9697265625,0.005354334955378518,1024
1,0.3665191429188092,21.0,Z,0,constant_0,E3_after_oracle,0.970703125,0.970703125,0.0052699183271691765,1024
1,0.3665191429188092,21.0,Z,0,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
1,0.3839724354387525,22.0,X,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.3839724354387525,22.0,X,0,constant_0,E1_before_H,0.9658203125,0.9658203125,0.005677828010807899,1024
1,0.3839724354387525,22.0,X,0,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
1,0.3839724354387525,22.0,X,0,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
1,0.3839724354387525,22.0,X,0,constant_0,E4_after_final_H,0.951171875,0.951171875,0.0067346424837383765,1024
1,0.3839724354387525,22.0,Y,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.3839724354387525,22.0,Y,0,constant_0,E1_before_H,0.96484375,0.96484375,0.005755456657288225,1024
1,0.3839724354387525,22.0,Y,0,constant_0,E2_after_first_H,0.9521484375,0.9521484375,0.006670377500730711,1024
1,0.3839724354387525,22.0,Y,0,constant_0,E3_after_oracle,0.9599609375,0.9599609375,0.006126589077515125,1024
1,0.3839724354387525,22.0,Y,0,constant_0,E4_after_final_H,0.9677734375,0.9677734375,0.005518789917876019,1024
1,0.3839724354387525,22.0,Z,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.3839724354387525,22.0,Z,0,constant_0,E1_before_H,1.0,1.0,0.0,1024
1,0.3839724354387525,22.0,Z,0,constant_0,E2_after_first_H,0.962890625,0.962890625,0.005907181580558765,1024
1,0.3839724354387525,22.0,Z,0,constant_0,E3_after_oracle,0.9599609375,0.9599609375,0.006126589077515125,1024
1,0.3839724354387525,22.0,Z,0,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
1,0.4014257279586958,23.0,X,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.4014257279586958,23.0,X,0,constant_0,E1_before_H,0.96484375,0.96484375,0.005755456657288225,1024
1,0.4014257279586958,23.0,X,0,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
1,0.4014257279586958,23.0,X,0,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
1,0.4014257279586958,23.0,X,0,constant_0,E4_after_final_H,0.9482421875,0.9482421875,0.0069230523367540975,1024
1,0.4014257279586958,23.0,Y,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.4014257279586958,23.0,Y,0,constant_0,E1_before_H,0.9580078125,0.9580078125,0.006267852915074246,1024
1,0.4014257279586958,23.0,Y,0,constant_0,E2_after_first_H,0.962890625,0.962890625,0.005907181580558765,1024
1,0.4014257279586958,23.0,Y,0,constant_0,E3_after_oracle,0.9521484375,0.9521484375,0.006670377500730711,1024
1,0.4014257279586958,23.0,Y,0,constant_0,E4_after_final_H,0.9580078125,0.9580078125,0.006267852915074246,1024
1,0.4014257279586958,23.0,Z,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.4014257279586958,23.0,Z,0,constant_0,E1_before_H,1.0,1.0,0.0,1024
1,0.4014257279586958,23.0,Z,0,constant_0,E2_after_first_H,0.966796875,0.966796875,0.005598956854768306,1024
1,0.4014257279586958,23.0,Z,0,constant_0,E3_after_oracle,0.962890625,0.962890625,0.005907181580558765,1024
1,0.4014257279586958,23.0,Z,0,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
1,0.4188790204786391,24.000000000000004,X,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.4188790204786391,24.000000000000004,X,0,constant_0,E1_before_H,0.9658203125,0.9658203125,0.005677828010807899,1024
1,0.4188790204786391,24.000000000000004,X,0,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
1,0.4188790204786391,24.000000000000004,X,0,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
1,0.4188790204786391,24.000000000000004,X,0,constant_0,E4_after_final_H,0.95703125,0.95703125,0.006337083668172564,1024
1,0.4188790204786391,24.000000000000004,Y,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.4188790204786391,24.000000000000004,Y,0,constant_0,E1_before_H,0.9658203125,0.9658203125,0.005677828010807899,1024
1,0.4188790204786391,24.000000000000004,Y,0,constant_0,E2_after_first_H,0.95703125,0.95703125,0.006337083668172564,1024
1,0.4188790204786391,24.000000000000004,Y,0,constant_0,E3_after_oracle,0.9599609375,0.9599609375,0.006126589077515125,1024
1,0.4188790204786391,24.000000000000004,Y,0,constant_0,E4_after_final_H,0.943359375,0.943359375,0.007223582297624637,1024
1,0.4188790204786391,24.000000000000004,Z,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.4188790204786391,24.000000000000004,Z,0,constant_0,E1_before_H,1.0,1.0,0.0,1024
1,0.4188790204786391,24.000000000000004,Z,0,constant_0,E2_after_first_H,0.9580078125,0.9580078125,0.006267852915074246,1024
1,0.4188790204786391,24.000000000000004,Z,0,constant_0,E3_after_oracle,0.962890625,0.962890625,0.005907181580558765,1024
1,0.4188790204786391,24.000000000000004,Z,0,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
1,0.4363323129985824,25.0,X,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.4363323129985824,25.0,X,0,constant_0,E1_before_H,0.9501953125,0.9501953125,0.006798162995997072,1024
1,0.4363323129985824,25.0,X,0,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
1,0.4363323129985824,25.0,X,0,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
1,0.4363323129985824,25.0,X,0,constant_0,E4_after_final_H,0.94921875,0.94921875,0.006860959715037303,1024
1,0.4363323129985824,25.0,Y,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.4363323129985824,25.0,Y,0,constant_0,E1_before_H,0.9619140625,0.9619140625,0.005981367461028757,1024
1,0.4363323129985824,25.0,Y,0,constant_0,E2_after_first_H,0.9541015625,0.9541015625,0.006539526076388728,1024
1,0.4363323129985824,25.0,Y,0,constant_0,E3_after_oracle,0.96875,0.96875,0.005437269885576193,1024
1,0.4363323129985824,25.0,Y,0,constant_0,E4_after_final_H,0.9609375,0.9609375,0.006054490609197874,1024
1,0.4363323129985824,25.0,Z,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.4363323129985824,25.0,Z,0,constant_0,E1_before_H,1.0,1.0,0.0,1024
1,0.4363323129985824,25.0,Z,0,constant_0,E2_after_first_H,0.939453125,0.939453125,0.007453039892578437,1024
1,0.4363323129985824,25.0,Z,0,constant_0,E3_after_oracle,0.943359375,0.943359375,0.007223582297624637,1024
1,0.4363323129985824,25.0,Z,0,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
1,0.4537856055185257,26.0,X,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.4537856055185257,26.0,X,0,constant_0,E1_before_H,0.9501953125,0.9501953125,0.006798162995997072,1024
1,0.4537856055185257,26.0,X,0,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
1,0.4537856055185257,26.0,X,0,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
1,0.4537856055185257,26.0,X,0,constant_0,E4_after_final_H,0.9599609375,0.9599609375,0.006126589077515125,1024
1,0.4537856055185257,26.0,Y,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.4537856055185257,26.0,Y,0,constant_0,E1_before_H,0.9404296875,0.9404296875,0.007396531754858966,1024
1,0.4537856055185257,26.0,Y,0,constant_0,E2_after_first_H,0.951171875,0.951171875,0.0067346424837383765,1024
1,0.4537856055185257,26.0,Y,0,constant_0,E3_after_oracle,0.9384765625,0.9384765625,0.007508998777130339,1024
1,0.4537856055185257,26.0,Y,0,constant_0,E4_after_final_H,0.951171875,0.951171875,0.0067346424837383765,1024
1,0.4537856055185257,26.0,Z,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.4537856055185257,26.0,Z,0,constant_0,E1_before_H,1.0,1.0,0.0,1024
1,0.4537856055185257,26.0,Z,0,constant_0,E2_after_first_H,0.9462890625,0.9462890625,0.0070451995439541615,1024
1,0.4537856055185257,26.0,Z,0,constant_0,E3_after_oracle,0.9560546875,0.9560546875,0.006405420831193287,1024
1,0.4537856055185257,26.0,Z,0,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
1,0.47123889803846897,27.0,X,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.47123889803846897,27.0,X,0,constant_0,E1_before_H,0.9453125,0.9453125,0.007105289165456664,1024
1,0.47123889803846897,27.0,X,0,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
1,0.47123889803846897,27.0,X,0,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
1,0.47123889803846897,27.0,X,0,constant_0,E4_after_final_H,0.9482421875,0.9482421875,0.0069230523367540975,1024
1,0.47123889803846897,27.0,Y,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.47123889803846897,27.0,Y,0,constant_0,E1_before_H,0.947265625,0.947265625,0.0069844596396828555,1024
1,0.47123889803846897,27.0,Y,0,constant_0,E2_after_first_H,0.9462890625,0.9462890625,0.0070451995439541615,1024
1,0.47123889803846897,27.0,Y,0,constant_0,E3_after_oracle,0.943359375,0.943359375,0.007223582297624637,1024
1,0.47123889803846897,27.0,Y,0,constant_0,E4_after_final_H,0.9580078125,0.9580078125,0.006267852915074246,1024
1,0.47123889803846897,27.0,Z,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.47123889803846897,27.0,Z,0,constant_0,E1_before_H,1.0,1.0,0.0,1024
1,0.47123889803846897,27.0,Z,0,constant_0,E2_after_first_H,0.9404296875,0.9404296875,0.007396531754858966,1024
1,0.47123889803846897,27.0,Z,0,constant_0,E3_after_oracle,0.9482421875,0.9482421875,0.0069230523367540975,1024
1,0.47123889803846897,27.0,Z,0,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
1,0.4886921905584123,28.0,X,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.4886921905584123,28.0,X,0,constant_0,E1_before_H,0.9443359375,0.9443359375,0.007164744865675997,1024
1,0.4886921905584123,28.0,X,0,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
1,0.4886921905584123,28.0,X,0,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
1,0.4886921905584123,28.0,X,0,constant_0,E4_after_final_H,0.939453125,0.939453125,0.007453039892578437,1024
1,0.4886921905584123,28.0,Y,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.4886921905584123,28.0,Y,0,constant_0,E1_before_H,0.947265625,0.947265625,0.0069844596396828555,1024
1,0.4886921905584123,28.0,Y,0,constant_0,E2_after_first_H,0.931640625,0.931640625,0.007886299609628184,1024
1,0.4886921905584123,28.0,Y,0,constant_0,E3_after_oracle,0.9501953125,0.9501953125,0.006798162995997072,1024
1,0.4886921905584123,28.0,Y,0,constant_0,E4_after_final_H,0.9423828125,0.9423828125,0.007281816448231325,1024
1,0.4886921905584123,28.0,Z,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.4886921905584123,28.0,Z,0,constant_0,E1_before_H,1.0,1.0,0.0,1024
1,0.4886921905584123,28.0,Z,0,constant_0,E2_after_first_H,0.94921875,0.94921875,0.006860959715037303,1024
1,0.4886921905584123,28.0,Z,0,constant_0,E3_after_oracle,0.94921875,0.94921875,0.006860959715037303,1024
1,0.4886921905584123,28.0,Z,0,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
1,0.5061454830783556,29.000000000000004,X,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.5061454830783556,29.000000000000004,X,0,constant_0,E1_before_H,0.939453125,0.939453125,0.007453039892578437,1024
1,0.5061454830783556,29.000000000000004,X,0,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
1,0.5061454830783556,29.000000000000004,X,0,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
1,0.5061454830783556,29.000000000000004,X,0,constant_0,E4_after_final_H,0.9375,0.9375,0.007564420598061361,1024
1,0.5061454830783556,29.000000000000004,Y,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.5061454830783556,29.000000000000004,Y,0,constant_0,E1_before_H,0.9248046875,0.9248046875,0.008240819790432629,1024
1,0.5061454830783556,29.000000000000004,Y,0,constant_0,E2_after_first_H,0.9326171875,0.9326171875,0.007833868843316626,1024
1,0.5061454830783556,29.000000000000004,Y,0,constant_0,E3_after_oracle,0.927734375,0.927734375,0.00809147557590506,1024
1,0.5061454830783556,29.000000000000004,Y,0,constant_0,E4_after_final_H,0.9462890625,0.9462890625,0.0070451995439541615,1024
1,0.5061454830783556,29.000000000000004,Z,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.5061454830783556,29.000000000000004,Z,0,constant_0,E1_before_H,1.0,1.0,0.0,1024
1,0.5061454830783556,29.000000000000004,Z,0,constant_0,E2_after_first_H,0.9228515625,0.9228515625,0.008338338372116985,1024
1,0.5061454830783556,29.000000000000004,Z,0,constant_0,E3_after_oracle,0.9404296875,0.9404296875,0.007396531754858966,1024
1,0.5061454830783556,29.000000000000004,Z,0,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
1,0.5235987755982988,29.999999999999996,X,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.5235987755982988,29.999999999999996,X,0,constant_0,E1_before_H,0.9287109375,0.9287109375,0.008040846168005602,1024
1,0.5235987755982988,29.999999999999996,X,0,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
1,0.5235987755982988,29.999999999999996,X,0,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
1,0.5235987755982988,29.999999999999996,X,0,constant_0,E4_after_final_H,0.9462890625,0.9462890625,0.0070451995439541615,1024
1,0.5235987755982988,29.999999999999996,Y,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.5235987755982988,29.999999999999996,Y,0,constant_0,E1_before_H,0.9326171875,0.9326171875,0.007833868843316626,1024
1,0.5235987755982988,29.999999999999996,Y,0,constant_0,E2_after_first_H,0.927734375,0.927734375,0.00809147557590506,1024
1,0.5235987755982988,29.999999999999996,Y,0,constant_0,E3_after_oracle,0.9384765625,0.9384765625,0.007508998777130339,1024
1,0.5235987755982988,29.999999999999996,Y,0,constant_0,E4_after_final_H,0.9384765625,0.9384765625,0.007508998777130339,1024
1,0.5235987755982988,29.999999999999996,Z,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.5235987755982988,29.999999999999996,Z,0,constant_0,E1_before_H,1.0,1.0,0.0,1024
1,0.5235987755982988,29.999999999999996,Z,0,constant_0,E2_after_first_H,0.9375,0.9375,0.007564420598061361,1024
1,0.5235987755982988,29.999999999999996,Z,0,constant_0,E3_after_oracle,0.9248046875,0.9248046875,0.008240819790432629,1024
1,0.5235987755982988,29.999999999999996,Z,0,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
1,0.5410520681182421,31.0,X,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.5410520681182421,31.0,X,0,constant_0,E1_before_H,0.9365234375,0.9365234375,0.007619317074952049,1024
1,0.5410520681182421,31.0,X,0,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
1,0.5410520681182421,31.0,X,0,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
1,0.5410520681182421,31.0,X,0,constant_0,E4_after_final_H,0.935546875,0.935546875,0.007673699482504346,1024
1,0.5410520681182421,31.0,Y,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.5410520681182421,31.0,Y,0,constant_0,E1_before_H,0.92578125,0.92578125,0.008191454623929501,1024
1,0.5410520681182421,31.0,Y,0,constant_0,E2_after_first_H,0.939453125,0.939453125,0.007453039892578437,1024
1,0.5410520681182421,31.0,Y,0,constant_0,E3_after_oracle,0.919921875,0.919921875,0.008481690925375554,1024
1,0.5410520681182421,31.0,Y,0,constant_0,E4_after_final_H,0.939453125,0.939453125,0.007453039892578437,1024
1,0.5410520681182421,31.0,Z,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.5410520681182421,31.0,Z,0,constant_0,E1_before_H,1.0,1.0,0.0,1024
1,0.5410520681182421,31.0,Z,0,constant_0,E2_after_first_H,0.923828125,0.923828125,0.008289778654205849,1024
1,0.5410520681182421,31.0,Z,0,constant_0,E3_after_oracle,0.931640625,0.931640625,0.007886299609628184,1024
1,0.5410520681182421,31.0,Z,0,constant_0,E4_after_final_H,1.0,1.0,0.0,1024
1,0.5585053606381855,32.0,X,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.5585053606381855,32.0,X,0,constant_0,E1_before_H,0.9287109375,0.9287109375,0.008040846168005602,1024
1,0.5585053606381855,32.0,X,0,constant_0,E2_after_first_H,1.0,1.0,0.0,1024
1,0.5585053606381855,32.0,X,0,constant_0,E3_after_oracle,1.0,1.0,0.0,1024
1,0.5585053606381855,32.0,X,0,constant_0,E4_after_final_H,0.921875,0.921875,0.008386505877596517,1024
1,0.5585053606381855,32.0,Y,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.5585053606381855,32.0,Y,0,constant_0,E1_before_H,0.9208984375,0.9208984375,0.00843428789032329,1024
1,0.5585053606381855,32.0,Y,0,constant_0,E2_after_first_H,0.9326171875,0.9326171875,0.007833868843316626,1024
1,0.5585053606381855,32.0,Y,0,constant_0,E3_after_oracle,0.9375,0.9375,0.007564420598061361,1024
1,0.5585053606381855,32.0,Y,0,constant_0,E4_after_final_H,0.9306640625,0.9306640625,0.007938266773434056,1024
1,0.5585053606381855,32.0,Z,0,constant_0,no_error,1.0,1.0,0.0,1024
1,0.5585053606381855,32.0,Z,0,constant_0,E1_before_H,1.0,1.0,0.0,1024
