n,theta_rad,theta_deg,axis,target_qubit,function,error_position,P0,success,shots
1,1.0471975511965976,59.99999999999999,Z,0,constant_0,E3_after_oracle,0.7578125,0.7578125,1024
1,1.0471975511965976,59.99999999999999,Z,0,constant_0,E4_after_final_H,1.0,1.0,1024
1,1.0471975511965976,59.99999999999999,Z,0,constant_1,no_error,1.0,1.0,1024
1,1.0471975511965976,59.99999999999999,Z,0,constant_1,E1_before_H,1.0,1.0,1024
1,1.0471975511965976,59.99999999999999,Z,0,constant_1,E2_after_first_H,0.744140625,0.744140625,1024
1,1.0471975511965976,59.99999999999999,Z,0,constant_1,E3_after_oracle,0.771484375,0.771484375,1024
1,1.0471975511965976,59.99999999999999,Z,0,constant_1,E4_after_final_H,1.0,1.0,1024
1,1.0471975511965976,59.99999999999999,Z,0,balanced,no_error,0.0,1.0,1024
1,1.0471975511965976,59.99999999999999,Z,0,balanced,E1_before_H,0.0,1.0,1024
1,1.0471975511965976,59.99999999999999,Z,0,balanced,E2_after_first_H,0.23828125,0.76171875,1024
1,1.0471975511965976,59.99999999999999,Z,0,balanced,E3_after_oracle,0.248046875,0.751953125,1024
1,1.0471975511965976,59.99999999999999,Z,0,balanced,E4_after_final_H,0.0,1.0,1024
1,1.2217304763960306,70.0,X,0,constant_0,no_error,1.0,1.0,1024
1,1.2217304763960306,70.0,X,0,constant_0,E1_before_H,0.6875,0.6875,1024
1,1.2217304763960306,70.0,X,0,constant_0,E2_after_first_H,1.0,1.0,1024
1,1.2217304763960306,70.0,X,0,constant_0,E3_after_oracle,1.0,1.0,1024
1,1.2217304763960306,70.0,X,0,constant_0,E4_after_final_H,0.6767578125,0.6767578125,1024
1,1.2217304763960306,70.0,X,0,constant_1,no_error,1.0,1.0,1024
1,1.2217304763960306,70.0,X,0,constant_1,E1_before_H,0.6650390625,0.6650390625,1024
1,1.2217304763960306,70.0,X,0,constant_1,E2_after_first_H,1.0,1.0,1024
1,1.2217304763960306,70.0,X,0,constant_1,E3_after_oracle,1.0,1.0,1024
1,1.2217304763960306,70.0,X,0,constant_1,E4_after_final_H,0.669921875,0.669921875,1024
1,1.2217304763960306,70.0,X,0,balanced,no_error,0.0,1.0,1024
1,1.2217304763960306,70.0,X,0,balanced,E1_before_H,0.3310546875,0.6689453125,1024
1,1.2217304763960306,70.0,X,0,balanced,E2_after_first_H,0.0,1.0,1024
1,1.2217304763960306,70.0,X,0,balanced,E3_after_oracle,0.0,1.0,1024
1,1.2217304763960306,70.0,X,0,balanced,E4_after_final_H,0.306640625,0.693359375,1024
1,1.2217304763960306,70.0,Y,0,constant_0,no_error,1.0,1.0,1024
1,1.2217304763960306,70.0,Y,0,constant_0,E1_before_H,0.6689453125,0.6689453125,1024
1,1.2217304763960306,70.0,Y,0,constant_0,E2_after_first_H,0.6328125,0.6328125,1024
1,1.2217304763960306,70.0,Y,0,constant_0,E3_after_oracle,0.6708984375,0.6708984375,1024
1,1.2217304763960306,70.0,Y,0,constant_0,E4_after_final_H,0.65625,0.65625,1024
1,1.2217304763960306,70.0,Y,0,constant_1,no_error,1.0,1.0,1024
1,1.2217304763960306,70.0,Y,0,constant_1,E1_before_H,0.6845703125,0.6845703125,1024
1,1.2217304763960306,70.0,Y,0,constant_1,E2_after_first_H,0.6953125,0.6953125,1024
1,1.2217304763960306,70.0,Y,0,constant_1,E3_after_oracle,0.6552734375,0.6552734375,1024
1,1.2217304763960306,70.0,Y,0,constant_1,E4_after_final_H,0.6748046875,0.6748046875,1024
1,1.2217304763960306,70.0,Y,0,balanced,no_error,0.0,1.0,1024
1,1.2217304763960306,70.0,Y,0,balanced,E1_before_H,0.341796875,0.658203125,1024
1,1.2217304763960306,70.0,Y,0,balanced,E2_after_first_H,0.3369140625,0.6630859375,1024
1,1.2217304763960306,70.0,Y,0,balanced,E3_after_oracle,0.3486328125,0.6513671875,1024
1,1.2217304763960306,70.0,Y,0,balanced,E4_after_final_H,0.3310546875,0.6689453125,1024
1,1.2217304763960306,70.0,Z,0,constant_0,no_error,1.0,1.0,1024
1,1.2217304763960306,70.0,Z,0,constant_0,E1_before_H,1.0,1.0,1024
1,1.2217304763960306,70.0,Z,0,constant_0,E2_after_first_H,0.666015625,0.666015625,1024
1,1.2217304763960306,70.0,Z,0,constant_0,E3_after_oracle,0.66796875,0.66796875,1024
1,1.2217304763960306,70.0,Z,0,constant_0,E4_after_final_H,1.0,1.0,1024
1,1.2217304763960306,70.0,Z,0,constant_1,no_error,1.0,1.0,1024
1,1.2217304763960306,70.0,Z,0,constant_1,E1_before_H,1.0,1.0,1024
1,1.2217304763960306,70.0,Z,0,constant_1,E2_after_first_H,0.6884765625,0.6884765625,1024
1,1.2217304763960306,70.0,Z,0,constant_1,E3_after_oracle,0.6640625,0.6640625,1024
1,1.2217304763960306,70.0,Z,0,constant_1,E4_after_final_H,1.0,1.0,1024
1,1.2217304763960306,70.0,Z,0,balanced,no_error,0.0,1.0,1024
1,1.2217304763960306,70.0,Z,0,balanced,E1_before_H,0.0,1.0,1024
1,1.2217304763960306,70.0,Z,0,balanced,E2_after_first_H,0.337890625,0.662109375,1024
1,1.2217304763960306,70.0,Z,0,balanced,E3_after_oracle,0.3232421875,0.6767578125,1024
1,1.2217304763960306,70.0,Z,0,balanced,E4_after_final_H,0.0,1.0,1024
1,1.3962634015954636,80.0,X,0,constant_0,no_error,1.0,1.0,1024
1,1.3962634015954636,80.0,X,0,constant_0,E1_before_H,0.58984375,0.58984375,1024
1,1.3962634015954636,80.0,X,0,constant_0,E2_after_first_H,1.0,1.0,1024
1,1.3962634015954636,80.0,X,0,constant_0,E3_after_oracle,1.0,1.0,1024
1,1.3962634015954636,80.0,X,0,constant_0,E4_after_final_H,0.5712890625,0.5712890625,1024
1,1.3962634015954636,80.0,X,0,constant_1,no_error,1.0,1.0,1024
1,1.3962634015954636,80.0,X,0,constant_1,E1_before_H,0.5673828125,0.5673828125,1024
1,1.3962634015954636,80.0,X,0,constant_1,E2_after_first_H,1.0,1.0,1024
1,1.3962634015954636,80.0,X,0,constant_1,E3_after_oracle,1.0,1.0,1024
1,1.3962634015954636,80.0,X,0,constant_1,E4_after_final_H,0.5908203125,0.5908203125,1024
1,1.3962634015954636,80.0,X,0,balanced,no_error,0.0,1.0,1024
1,1.3962634015954636,80.0,X,0,balanced,E1_before_H,0.3984375,0.6015625,1024
1,1.3962634015954636,80.0,X,0,balanced,E2_after_first_H,0.0,1.0,1024
1,1.3962634015954636,80.0,X,0,balanced,E3_after_oracle,0.0,1.0,1024
1,1.3962634015954636,80.0,X,0,balanced,E4_after_final_H,0.4228515625,0.5771484375,1024
1,1.3962634015954636,80.0,Y,0,constant_0,no_error,1.0,1.0,1024
1,1.3962634015954636,80.0,Y,0,constant_0,E1_before_H,0.5693359375,0.5693359375,1024
1,1.3962634015954636,80.0,Y,0,constant_0,E2_after_first_H,0.5908203125,0.5908203125,1024
1,1.3962634015954636,80.0,Y,0,constant_0,E3_after_oracle,0.6044921875,0.6044921875,1024
1,1.3962634015954636,80.0,Y,0,constant_0,E4_after_final_H,0.5771484375,0.5771484375,1024
1,1.3962634015954636,80.0,Y,0,constant_1,no_error,1.0,1.0,1024
1,1.3962634015954636,80.0,Y,0,constant_1,E1_before_H,0.572265625,0.572265625,1024
1,1.3962634015954636,80.0,Y,0,constant_1,E2_after_first_H,0.5791015625,0.5791015625,1024
1,1.3962634015954636,80.0,Y,0,constant_1,E3_after_oracle,0.5703125,0.5703125,1024
1,1.3962634015954636,80.0,Y,0,constant_1,E4_after_final_H,0.5498046875,0.5498046875,1024
1,1.3962634015954636,80.0,Y,0,balanced,no_error,0.0,1.0,1024
1,1.3962634015954636,80.0,Y,0,balanced,E1_before_H,0.4267578125,0.5732421875,1024
1,1.3962634015954636,80.0,Y,0,balanced,E2_after_first_H,0.412109375,0.587890625,1024
1,1.3962634015954636,80.0,Y,0,balanced,E3_after_oracle,0.4345703125,0.5654296875,1024
1,1.3962634015954636,80.0,Y,0,balanced,E4_after_final_H,0.3779296875,0.6220703125,1024
1,1.3962634015954636,80.0,Z,0,constant_0,no_error,1.0,1.0,1024
1,1.3962634015954636,80.0,Z,0,constant_0,E1_before_H,1.0,1.0,1024
1,1.3962634015954636,80.0,Z,0,constant_0,E2_after_first_H,0.5703125,0.5703125,1024
1,1.3962634015954636,80.0,Z,0,constant_0,E3_after_oracle,0.5986328125,0.5986328125,1024
1,1.3962634015954636,80.0,Z,0,constant_0,E4_after_final_H,1.0,1.0,1024
1,1.3962634015954636,80.0,Z,0,constant_1,no_error,1.0,1.0,1024
1,1.3962634015954636,80.0,Z,0,constant_1,E1_before_H,1.0,1.0,1024
1,1.3962634015954636,80.0,Z,0,constant_1,E2_after_first_H,0.5693359375,0.5693359375,1024
1,1.3962634015954636,80.0,Z,0,constant_1,E3_after_oracle,0.6044921875,0.6044921875,1024
1,1.3962634015954636,80.0,Z,0,constant_1,E4_after_final_H,1.0,1.0,1024
1,1.3962634015954636,80.0,Z,0,balanced,no_error,0.0,1.0,1024
1,1.3962634015954636,80.0,Z,0,balanced,E1_before_H,0.0,1.0,1024
1,1.3962634015954636,80.0,Z,0,balanced,E2_after_first_H,0.3876953125,0.6123046875,1024
1,1.3962634015954636,80.0,Z,0,balanced,E3_after_oracle,0.3994140625,0.6005859375,1024
1,1.3962634015954636,80.0,Z,0,balanced,E4_after_final_H,0.0,1.0,1024
1,1.5707963267948966,90.0,X,0,constant_0,no_error,1.0,1.0,1024
1,1.5707963267948966,90.0,X,0,constant_0,E1_before_H,0.4873046875,0.4873046875,1024
1,1.5707963267948966,90.0,X,0,constant_0,E2_after_first_H,1.0,1.0,1024
1,1.5707963267948966,90.0,X,0,constant_0,E3_after_oracle,1.0,1.0,1024
1,1.5707963267948966,90.0,X,0,constant_0,E4_after_final_H,0.509765625,0.509765625,1024
1,1.5707963267948966,90.0,X,0,constant_1,no_error,1.0,1.0,1024
1,1.5707963267948966,90.0,X,0,constant_1,E1_before_H,0.5146484375,0.5146484375,1024
1,1.5707963267948966,90.0,X,0,constant_1,E2_after_first_H,1.0,1.0,1024
1,1.5707963267948966,90.0,X,0,constant_1,E3_after_oracle,1.0,1.0,1024
1,1.5707963267948966,90.0,X,0,constant_1,E4_after_final_H,0.4921875,0.4921875,1024
1,1.5707963267948966,90.0,X,0,balanced,no_error,0.0,1.0,1024
1,1.5707963267948966,90.0,X,0,balanced,E1_before_H,0.51953125,0.48046875,1024
1,1.5707963267948966,90.0,X,0,balanced,E2_after_first_H,0.0,1.0,1024
1,1.5707963267948966,90.0,X,0,balanced,E3_after_oracle,0.0,1.0,1024
1,1.5707963267948966,90.0,X,0,balanced,E4_after_final_H,0.51953125,0.48046875,1024
1,1.5707963267948966,90.0,Y,0,constant_0,no_error,1.0,1.0,1024
1,1.5707963267948966,90.0,Y,0,constant_0,E1_before_H,0.517578125,0.517578125,1024
1,1.5707963267948966,90.0,Y,0,constant_0,E2_after_first_H,0.5380859375,0.5380859375,1024
1,1.5707963267948966,90.0,Y,0,constant_0,E3_after_oracle,0.50390625,0.50390625,1024
1,1.5707963267948966,90.0,Y,0,constant_0,E4_after_final_H,0.52734375,0.52734375,1024
1,1.5707963267948966,90.0,Y,0,constant_1,no_error,1.0,1.0,1024
1,1.5707963267948966,90.0,Y,0,constant_1,E1_before_H,0.5205078125,0.5205078125,1024
1,1.5707963267948966,90.0,Y,0,constant_1,E2_after_first_H,0.5126953125,0.5126953125,1024
1,1.5707963267948966,90.0,Y,0,constant_1,E3_after_oracle,0.525390625,0.525390625,1024
1,1.5707963267948966,90.0,Y,0,constant_1,E4_after_final_H,0.5107421875,0.5107421875,1024
1,1.5707963267948966,90.0,Y,0,balanced,no_error,0.0,1.0,1024
1,1.5707963267948966,90.0,Y,0,balanced,E1_before_H,0.5087890625,0.4912109375,1024
1,1.5707963267948966,90.0,Y,0,balanced,E2_after_first_H,0.4970703125,0.5029296875,1024
1,1.5707963267948966,90.0,Y,0,balanced,E3_after_oracle,0.4931640625,0.5068359375,1024
1,1.5707963267948966,90.0,Y,0,balanced,E4_after_final_H,0.51953125,0.48046875,1024
1,1.5707963267948966,90.0,Z,0,constant_0,no_error,1.0,1.0,1024
1,1.5707963267948966,90.0,Z,0,constant_0,E1_before_H,1.0,1.0,1024
1,1.5707963267948966,90.0,Z,0,constant_0,E2_after_first_H,0.5048828125,0.5048828125,1024
1,1.5707963267948966,90.0,Z,0,constant_0,E3_after_oracle,0.490234375,0.490234375,1024
1,1.5707963267948966,90.0,Z,0,constant_0,E4_after_final_H,1.0,1.0,1024
1,1.5707963267948966,90.0,Z,0,constant_1,no_error,1.0,1.0,1024
1,1.5707963267948966,90.0,Z,0,constant_1,E1_before_H,1.0,1.0,1024
1,1.5707963267948966,90.0,Z,0,constant_1,E2_after_first_H,0.49609375,0.49609375,1024
1,1.5707963267948966,90.0,Z,0,constant_1,E3_after_oracle,0.4931640625,0.4931640625,1024
1,1.5707963267948966,90.0,Z,0,constant_1,E4_after_final_H,1.0,1.0,1024
1,1.5707963267948966,90.0,Z,0,balanced,no_error,0.0,1.0,1024
1,1.5707963267948966,90.0,Z,0,balanced,E1_before_H,0.0,1.0,1024
1,1.5707963267948966,90.0,Z,0,balanced,E2_after_first_H,0.5224609375,0.4775390625,1024
1,1.5707963267948966,90.0,Z,0,balanced,E3_after_oracle,0.513671875,0.486328125,1024
1,1.5707963267948966,90.0,Z,0,balanced,E4_after_final_H,0.0,1.0,1024
1,1.7453292519943295,100.0,X,0,constant_0,no_error,1.0,1.0,1024
1,1.7453292519943295,100.0,X,0,constant_0,E1_before_H,0.4296875,0.4296875,1024
1,1.7453292519943295,100.0,X,0,constant_0,E2_after_first_H,1.0,1.0,1024
1,1.7453292519943295,100.0,X,0,constant_0,E3_after_oracle,1.0,1.0,1024
1,1.7453292519943295,100.0,X,0,constant_0,E4_after_final_H,0.3994140625,0.3994140625,1024
1,1.7453292519943295,100.0,X,0,constant_1,no_error,1.0,1.0,1024
1,1.7453292519943295,100.0,X,0,constant_1,E1_before_H,0.4140625,0.4140625,1024
1,1.7453292519943295,100.0,X,0,constant_1,E2_after_first_H,1.0,1.0,1024
1,1.7453292519943295,100.0,X,0,constant_1,E3_after_oracle,1.0,1.0,1024
1,1.7453292519943295,100.0,X,0,constant_1,E4_after_final_H,0.41015625,0.41015625,1024
1,1.7453292519943295,100.0,X,0,balanced,no_error,0.0,1.0,1024
1,1.7453292519943295,100.0,X,0,balanced,E1_before_H,0.5830078125,0.4169921875,1024
1,1.7453292519943295,100.0,X,0,balanced,E2_after_first_H,0.0,1.0,1024
1,1.7453292519943295,100.0,X,0,balanced,E3_after_oracle,0.0,1.0,1024
1,1.7453292519943295,100.0,X,0,balanced,E4_after_final_H,0.5810546875,0.4189453125,1024
1,1.7453292519943295,100.0,Y,0,constant_0,no_error,1.0,1.0,1024
1,1.7453292519943295,100.0,Y,0,constant_0,E1_before_H,0.4228515625,0.4228515625,1024
1,1.7453292519943295,100.0,Y,0,constant_0,E2_after_first_H,0.4072265625,0.4072265625,1024
1,1.7453292519943295,100.0,Y,0,constant_0,E3_after_oracle,0.453125,0.453125,1024
1,1.7453292519943295,100.0,Y,0,constant_0,E4_after_final_H,0.431640625,0.431640625,1024
1,1.7453292519943295,100.0,Y,0,constant_1,no_error,1.0,1.0,1024
1,1.7453292519943295,100.0,Y,0,constant_1,E1_before_H,0.380859375,0.380859375,1024
1,1.7453292519943295,100.0,Y,0,constant_1,E2_after_first_H,0.4208984375,0.4208984375,1024
1,1.7453292519943295,100.0,Y,0,constant_1,E3_after_oracle,0.4111328125,0.4111328125,1024
1,1.7453292519943295,100.0,Y,0,constant_1,E4_after_final_H,0.38671875,0.38671875,1024
1,1.7453292519943295,100.0,Y,0,balanced,no_error,0.0,1.0,1024
1,1.7453292519943295,100.0,Y,0,balanced,E1_before_H,0.59765625,0.40234375,1024
1,1.7453292519943295,100.0,Y,0,balanced,E2_after_first_H,0.556640625,0.443359375,1024
1,1.7453292519943295,100.0,Y,0,balanced,E3_after_oracle,0.6142578125,0.3857421875,1024
1,1.7453292519943295,100.0,Y,0,balanced,E4_after_final_H,0.5732421875,0.4267578125,1024
1,1.7453292519943295,100.0,Z,0,constant_0,no_error,1.0,1.0,1024
1,1.7453292519943295,100.0,Z,0,constant_0,E1_before_H,1.0,1.0,1024
1,1.7453292519943295,100.0,Z,0,constant_0,E2_after_first_H,0.4267578125,0.4267578125,1024
1,1.7453292519943295,100.0,Z,0,constant_0,E3_after_oracle,0.4033203125,0.4033203125,1024
1,1.7453292519943295,100.0,Z,0,constant_0,E4_after_final_H,1.0,1.0,1024
1,1.7453292519943295,100.0,Z,0,constant_1,no_error,1.0,1.0,1024
1,1.7453292519943295,100.0,Z,0,constant_1,E1_before_H,1.0,1.0,1024
1,1.7453292519943295,100.0,Z,0,constant_1,E2_after_first_H,0.40234375,0.40234375,1024
1,1.7453292519943295,100.0,Z,0,constant_1,E3_after_oracle,0.4375,0.4375,1024
1,1.7453292519943295,100.0,Z,0,constant_1,E4_after_final_H,1.0,1.0,1024
1,1.7453292519943295,100.0,Z,0,balanced,no_error,0.0,1.0,1024
1,1.7453292519943295,100.0,Z,0,balanced,E1_before_H,0.0,1.0,1024
1,1.7453292519943295,100.0,Z,0,balanced,E2_after_first_H,0.5703125,0.4296875,1024
1,1.7453292519943295,100.0,Z,0,balanced,E3_after_oracle,0.5771484375,0.4228515625,1024
1,1.7453292519943295,100.0,Z,0,balanced,E4_after_final_H,0.0,1.0,1024
1,1.9198621771937625,110.0,X,0,constant_0,no_error,1.0,1.0,1024
1,1.9198621771937625,110.0,X,0,constant_0,E1_before_H,0.330078125,0.330078125,1024
1,1.9198621771937625,110.0,X,0,constant_0,E2_after_first_H,1.0,1.0,1024
1,1.9198621771937625,110.0,X,0,constant_0,E3_after_oracle,1.0,1.0,1024
1,1.9198621771937625,110.0,X,0,constant_0,E4_after_final_H,0.345703125,0.345703125,1024
1,1.9198621771937625,110.0,X,0,constant_1,no_error,1.0,1.0,1024
1,1.9198621771937625,110.0,X,0,constant_1,E1_before_H,0.3427734375,0.3427734375,1024
1,1.9198621771937625,110.0,X,0,constant_1,E2_after_first_H,1.0,1.0,1024
1,1.9198621771937625,110.0,X,0,constant_1,E3_after_oracle,1.0,1.0,1024
1,1.9198621771937625,110.0,X,0,constant_1,E4_after_final_H,0.32421875,0.32421875,1024
1,1.9198621771937625,110.0,X,0,balanced,no_error,0.0,1.0,1024
1,1.9198621771937625,110.0,X,0,balanced,E1_before_H,0.6787109375,0.3212890625,1024
1,1.9198621771937625,110.0,X,0,balanced,E2_after_first_H,0.0,1.0,1024
1,1.9198621771937625,110.0,X,0,balanced,E3_after_oracle,0.0,1.0,1024
1,1.9198621771937625,110.0,X,0,balanced,E4_after_final_H,0.681640625,0.318359375,1024
1,1.9198621771937625,110.0,Y,0,constant_0,no_error,1.0,1.0,1024
1,1.9198621771937625,110.0,Y,0,constant_0,E1_before_H,0.3427734375,0.3427734375,1024
1,1.9198621771937625,110.0,Y,0,constant_0,E2_after_first_H,0.3388671875,0.3388671875,1024
1,1.9198621771937625,110.0,Y,0,constant_0,E3_after_oracle,0.357421875,0.357421875,1024
1,1.9198621771937625,110.0,Y,0,constant_0,E4_after_final_H,0.3173828125,0.3173828125,1024
1,1.9198621771937625,110.0,Y,0,constant_1,no_error,1.0,1.0,1024
1,1.9198621771937625,110.0,Y,0,constant_1,E1_before_H,0.3359375,0.3359375,1024
1,1.9198621771937625,110.0,Y,0,constant_1,E2_after_first_H,0.3173828125,0.3173828125,1024
1,1.9198621771937625,110.0,Y,0,constant_1,E3_after_oracle,0.3291015625,0.3291015625,1024
1,1.9198621771937625,110.0,Y,0,constant_1,E4_after_final_H,0.3388671875,0.3388671875,1024
1,1.9198621771937625,110.0,Y,0,balanced,no_error,0.0,1.0,1024
1,1.9198621771937625,110.0,Y,0,balanced,E1_before_H,0.677734375,0.322265625,1024
1,1.9198621771937625,110.0,Y,0,balanced,E2_after_first_H,0.6875,0.3125,1024
1,1.9198621771937625,110.0,Y,0,balanced,E3_after_oracle,0.67578125,0.32421875,1024
1,1.9198621771937625,110.0,Y,0,balanced,E4_after_final_H,0.6640625,0.3359375,1024
1,1.9198621771937625,110.0,Z,0,constant_0,no_error,1.0,1.0,1024
1,1.9198621771937625,110.0,Z,0,constant_0,E1_before_H,1.0,1.0,1024
1,1.9198621771937625,110.0,Z,0,constant_0,E2_after_first_H,0.3330078125,0.3330078125,1024
1,1.9198621771937625,110.0,Z,0,constant_0,E3_after_oracle,0.326171875,0.326171875,1024
1,1.9198621771937625,110.0,Z,0,constant_0,E4_after_final_H,1.0,1.0,1024
1,1.9198621771937625,110.0,Z,0,constant_1,no_error,1.0,1.0,1024
1,1.9198621771937625,110.0,Z,0,constant_1,E1_before_H,1.0,1.0,1024
1,1.9198621771937625,110.0,Z,0,constant_1,E2_after_first_H,0.3232421875,0.3232421875,1024
1,1.9198621771937625,110.0,Z,0,constant_1,E3_after_oracle,0.337890625,0.337890625,1024
1,1.9198621771937625,110.0,Z,0,constant_1,E4_after_final_H,1.0,1.0,1024
1,1.9198621771937625,110.0,Z,0,balanced,no_error,0.0,1.0,1024
1,1.9198621771937625,110.0,Z,0,balanced,E1_before_H,0.0,1.0,1024
1,1.9198621771937625,110.0,Z,0,balanced,E2_after_first_H,0.6689453125,0.3310546875,1024
1,1.9198621771937625,110.0,Z,0,balanced,E3_after_oracle,0.6728515625,0.3271484375,1024
1,1.9198621771937625,110.0,Z,0,balanced,E4_after_final_H,0.0,1.0,1024
1,2.0943951023931953,119.99999999999999,X,0,constant_0,no_error,1.0,1.0,1024
1,2.0943951023931953,119.99999999999999,X,0,constant_0,E1_before_H,0.2421875,0.2421875,1024
1,2.0943951023931953,119.99999999999999,X,0,constant_0,E2_after_first_H,1.0,1.0,1024
1,2.0943951023931953,119.99999999999999,X,0,constant_0,E3_after_oracle,1.0,1.0,1024
1,2.0943951023931953,119.99999999999999,X,0,constant_0,E4_after_final_H,0.2431640625,0.2431640625,1024
1,2.0943951023931953,119.99999999999999,X,0,constant_1,no_error,1.0,1.0,1024
1,2.0943951023931953,119.99999999999999,X,0,constant_1,E1_before_H,0.2470703125,0.2470703125,1024
1,2.0943951023931953,119.99999999999999,X,0,constant_1,E2_after_first_H,1.0,1.0,1024
1,2.0943951023931953,119.99999999999999,X,0,constant_1,E3_after_oracle,1.0,1.0,1024
1,2.0943951023931953,119.99999999999999,X,0,constant_1,E4_after_final_H,0.22265625,0.22265625,1024
1,2.0943951023931953,119.99999999999999,X,0,balanced,no_error,0.0,1.0,1024
1,2.0943951023931953,119.99999999999999,X,0,balanced,E1_before_H,0.7568359375,0.2431640625,1024
1,2.0943951023931953,119.99999999999999,X,0,balanced,E2_after_first_H,0.0,1.0,1024
1,2.0943951023931953,119.99999999999999,X,0,balanced,E3_after_oracle,0.0,1.0,1024
1,2.0943951023931953,119.99999999999999,X,0,balanced,E4_after_final_H,0.7509765625,0.2490234375,1024
1,2.0943951023931953,119.99999999999999,Y,0,constant_0,no_error,1.0,1.0,1024
1,2.0943951023931953,119.99999999999999,Y,0,constant_0,E1_before_H,0.2587890625,0.2587890625,1024
1,2.0943951023931953,119.99999999999999,Y,0,constant_0,E2_after_first_H,0.2724609375,0.2724609375,1024
1,2.0943951023931953,119.99999999999999,Y,0,constant_0,E3_after_oracle,0.240234375,0.240234375,1024
1,2.0943951023931953,119.99999999999999,Y,0,constant_0,E4_after_final_H,0.2314453125,0.2314453125,1024
1,2.0943951023931953,119.99999999999999,Y,0,constant_1,no_error,1.0,1.0,1024
1,2.0943951023931953,119.99999999999999,Y,0,constant_1,E1_before_H,0.2587890625,0.2587890625,1024
1,2.0943951023931953,119.99999999999999,Y,0,constant_1,E2_after_first_H,0.2509765625,0.2509765625,1024
1,2.0943951023931953,119.99999999999999,Y,0,constant_1,E3_after_oracle,0.255859375,0.255859375,1024
1,2.0943951023931953,119.99999999999999,Y,0,constant_1,E4_after_final_H,0.2578125,0.2578125,1024
1,2.0943951023931953,119.99999999999999,Y,0,balanced,no_error,0.0,1.0,1024
1,2.0943951023931953,119.99999999999999,Y,0,balanced,E1_before_H,0.7705078125,0.2294921875,1024
1,2.0943951023931953,119.99999999999999,Y,0,balanced,E2_after_first_H,0.7392578125,0.2607421875,1024
1,2.0943951023931953,119.99999999999999,Y,0,balanced,E3_after_oracle,0.7490234375,0.2509765625,1024
1,2.0943951023931953,119.99999999999999,Y,0,balanced,E4_after_final_H,0.7431640625,0.2568359375,1024
1,2.0943951023931953,119.99999999999999,Z,0,constant_0,no_error,1.0,1.0,1024
1,2.0943951023931953,119.99999999999999,Z,0,constant_0,E1_before_H,1.0,1.0,1024
1,2.0943951023931953,119.99999999999999,Z,0,constant_0,E2_after_first_H,0.2490234375,0.2490234375,1024
1,2.0943951023931953,119.99999999999999,Z,0,constant_0,E3_after_oracle,0.2734375,0.2734375,1024
1,2.0943951023931953,119.99999999999999,Z,0,constant_0,E4_after_final_H,1.0,1.0,1024
1,2.0943951023931953,119.99999999999999,Z,0,constant_1,no_error,1.0,1.0,1024
1,2.0943951023931953,119.99999999999999,Z,0,constant_1,E1_before_H,1.0,1.0,1024
1,2.0943951023931953,119.99999999999999,Z,0,constant_1,E2_after_first_H,0.2421875,0.2421875,1024
1,2.0943951023931953,119.99999999999999,Z,0,constant_1,E3_after_oracle,0.2548828125,0.2548828125,1024
1,2.0943951023931953,119.99999999999999,Z,0,constant_1,E4_after_final_H,1.0,1.0,1024
